DEBUG 2024-10-29 15:07:17,077 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/threads.py first seen with mtime 1727753469.0
DEBUG 2024-10-29 15:07:17,077 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/contrib/admin/actions.py first seen with mtime 1730056220.371067
DEBUG 2024-10-29 15:07:17,077 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/templatetags/l10n.py first seen with mtime 1730056220.8192232
DEBUG 2024-10-29 15:07:17,077 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/core/handlers/wsgi.py first seen with mtime 1730056220.7827473
DEBUG 2024-10-29 15:07:17,077 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/idna/idnadata.py first seen with mtime 1730056220.1688209
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/contrib/auth/validators.py first seen with mtime 1730056220.490146
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/sqlparse/utils.py first seen with mtime 1730056220.0929203
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/contrib/auth/middleware.py first seen with mtime 1730056220.489411
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/urllib3/util/ssl_match_hostname.py first seen with mtime 1730056220.0449476
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/queue.py first seen with mtime 1727753469.0
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/core/checks/urls.py first seen with mtime 1730056220.779855
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/statistics.py first seen with mtime 1727753469.0
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/urls/resolvers.py first seen with mtime 1730056220.8212006
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_compiler.py first seen with mtime 1727753470.0
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_scproxy.cpython-312-darwin.so first seen with mtime 1727753940.0
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/core/checks/translation.py first seen with mtime 1730056220.7797594
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/template/backends/base.py first seen with mtime 1730056220.8178084
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/contrib/admin/views/decorators.py first seen with mtime 1730056220.4531803
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/db/backends/ddl_references.py first seen with mtime 1730056220.788992
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/drf_spectacular/authentication.py first seen with mtime 1730056221.7149901
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/metadata/_collections.py first seen with mtime 1727753470.0
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py first seen with mtime 1727753470.0
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/binascii.cpython-312-darwin.so first seen with mtime 1727753947.0
DEBUG 2024-10-29 15:07:17,078 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_csv.cpython-312-darwin.so first seen with mtime 1727753934.0
DEBUG 2024-10-29 15:07:17,079 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/contrib/sites/requests.py first seen with mtime 1730056220.7465062
DEBUG 2024-10-29 15:07:17,079 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/core/checks/files.py first seen with mtime 1730056220.7792406
DEBUG 2024-10-29 15:07:17,079 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1730056220.5566843
DEBUG 2024-10-29 15:07:17,079 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/quoprimime.py first seen with mtime 1727753469.0
DEBUG 2024-10-29 15:07:17,079 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/django/views/generic/detail.py first seen with mtime 1730056220.8285048
